Country,Year,comp_1,comp_2,comp_3,comp_4,comp_5
Japan,2018,0.0032129233299261653,5.722547583150729e-7,0.04366899550331974,0.95303960827782,7.790063417564362e-5
Jordan,2018,0.028375684948766116,0.005201047755021468,0.7109065293602805,0.2555166720881655,6.584776627019726e-8
Kazakhstan,2018,0.007682591767961595,9.244078908869635e-5,0.21998872825098506,0.7722322822681539,3.956923810592668e-6
Kenya,2018,0.3369107978855422,0.5751813908639433,0.08785461204400176,5.319917742075473e-5,2.9092065792534828e-11
Kosovo,2018,0.07033145479852224,0.01942189922521928,0.778665794209143,0.13158070050619203,1.5126092342994909e-7
Kuwait,2018,0.006811849358672869,1.5280023846717125e-5,0.09915123064523376,0.8938766178146045,1.4502215764203421e-4
Latvia,2018,0.006133639505575184,1.3748216752089678e-4,0.4229678153880506,0.5707610559916415,6.947211955847579e-9
Lebanon,2018,0.04675637660843333,0.0017993936708131867,0.45797119758231,0.4934477539185878,2.5278219855702445e-5
Lesotho,2018,0.05126216019795018,0.8830953495146869,0.06563914569648774,3.344590875359039e-6,1.626927895894961e-17
Liberia,2018,0.03010949511192468,0.9681173061769642,0.0017731980188389414,6.922720007295841e-10,1.9433284721311559e-22
Libya,2018,0.018357643516350792,0.0010478656345640927,0.4696684194342216,0.510925200611688,8.708031753931737e-7
Lithuania,2018,0.007733772004161581,6.30418771887702e-5,0.6066686987419816,0.38553448733682366,3.9844704768310326e-11
Luxembourg,2018,0.0024861565580496544,1.0853341765377686e-9,1.7728994444642318e-4,0.006498741722611183,0.9908378106895586
Madagascar,2018,0.025989722441655577,0.9600751586951818,0.013935090033259028,2.8829903778824828e-8,2.838383054195662e-22
Malawi,2018,0.05640148152442574,0.9423820525355713,0.0012164653031052227,6.368978966140184e-10,1.2237276822584764e-20
Malaysia,2018,0.0389509006603565,0.0013679219365614044,0.4291552789866798,0.5305029218296705,2.2976586731691903e-5
Mali,2018,0.05137165462326197,0.8307638469422824,0.11785432062680187,1.0177807653661978e-5,2.3594749948257365e-17
Malta,2018,0.010640998623313037,1.409537917670592e-7,0.0012596662554935595,0.014173870302196037,0.9739253238652056
Mauritania,2018,0.04528962405383495,0.7495722120507909,0.2051226546212655,1.5509274108628346e-5,1.3214880930548867e-18
Mauritius,2018,0.021935515725841313,1.9700514179232478e-4,0.2207636088410792,0.7569162581641093,1.8761212717766784e-4
Mexico,2018,0.004657826612150526,3.652058616206574e-5,0.20710402075030204,0.7882012131214287,4.189299567691042e-7
Moldova,2018,0.02196398315406901,0.02664026811155563,0.9289558738092004,0.022439874924068414,1.106449110470059e-12
Mongolia,2018,0.03310534668583842,0.00803638045408174,0.7599891488392689,0.19886908536587664,3.865493416087746e-8
Montenegro,2018,0.011994800336946557,0.0025502191720306634,0.8273284841809502,0.15812649623061623,7.945610635934506e-11
Morocco,2018,0.022382794384003434,0.025205781979318973,0.9254585571879398,0.026952866446252978,2.484746825874834e-12
Mozambique,2018,0.15221626463794505,0.8359721071321763,0.011811350028608834,2.7820126757400816e-7,2.1520988823676167e-15
Myanmar,2018,0.995571976319175,0.004322094090300293,1.0592048363197841e-4,4.614878086062715e-9,4.492014820525481e-9
Namibia,2018,0.026398824624187866,0.03688540130154687,0.9155561252173653,0.02115964885430165,2.5985913678753748e-12
Nepal,2018,0.3448322793312752,0.22261497275400183,0.42772953062068914,0.004823198152980677,1.914105304300935e-8
Netherlands,2018,0.0012224350909222294,3.0145681269818687e-10,8.452829512084362e-6,8.2363857221678e-5,0.9986867479208872
New Zealand,2018,0.0012421866371658602,2.3462469126534835e-11,3.749219289873683e-7,9.435976695600754e-7,0.998756494819773
Nicaragua,2018,0.051612513737879,0.001306662739750117,0.40193811733627155,0.545058809908246,8.389627785355581e-5
Niger,2018,0.042037466763110376,0.9519718393822526,0.005990676218582142,1.7636055121538257e-8,7.380832395021872e-20
Nigeria,2018,0.10429282242780075,0.6215776156908901,0.2738955894439999,2.3397243713369994e-4,1.7539690771255475e-13
North Macedonia,2018,0.020720218784579948,0.0057017197893988614,0.7897316568655542,0.1838464011585413,3.4019254278767504e-9
Norway,2018,6.019129147307006e-4,1.5122333216848174e-11,1.5059983760006718e-6,1.8623053602196366e-5,0.9993779580181686
Pakistan,2018,0.1385098389916672,0.5145305644222005,0.34632083448871903,6.38762093416463e-4,3.9967731635034375e-12
Panama,2018,0.00406377905679963,5.7724362771873054e-6,0.08314724120917574,0.9127497594035856,3.344789416181478e-5
Paraguay,2018,0.014468541608977122,4.746866809434987e-4,0.3633998738372859,0.6216546232978885,2.2745749048432956e-6
Peru,2018,0.01022341680806228,7.426684221962159e-4,0.5599399320067687,0.42909397005257266,1.2710400033879048e-8
Philippines,2018,0.03382289544694777,0.0026986673589985736,0.5612885387659525,0.40218817878221996,1.7196458810712542e-6
Poland,2018,0.0035743132959229584,7.859918524121568e-6,0.11116959711226265,0.885244594856017,3.634817273151442e-6
Portugal,2018,0.004002483034598635,1.4099670253513327e-5,0.22537811533250712,0.7706052729470656,2.901557523118915e-8
Qatar,2018,0.028078746360110804,1.4765714759513041e-6,0.020976046606500032,0.38952812151110006,0.561415608950813
Romania,2018,0.006409533886162385,1.6270781892350163e-4,0.40931802888665664,0.584109714838604,1.4569653431305545e-8
Rwanda,2018,0.8828701716016366,0.11327465805533385,0.003854721940970252,4.4797381431411473e-7,4.2824492371216254e-10
Saudi Arabia,2018,0.004358808603641091,1.2027847682032629e-5,0.1118809759871234,0.8837367605607598,1.142700079361923e-5
Senegal,2018,0.07452428940315844,0.4284138134535876,0.49625598376743296,8.059133757182259e-4,1.0289288227917158e-13
Serbia,2018,0.012231688919101188,0.002655407918576656,0.8243354083797563,0.1607774946837324,9.883322314970769e-11
Sierra Leone,2018,0.03975225804637151,0.9590379239374608,0.001209817587055198,4.291127333374561e-10,8.93892824071454e-22
Singapore,2018,8.533632151660317e-4,6.423942259086959e-11,2.4878030178606638e-6,2.1476400282003018e-5,0.9991226725172949
Slovakia,2018,0.00455544743021178,2.7222649705058587e-5,0.2906602623712662,0.7047570565147763,1.1034040642798263e-8
Slovenia,2018,0.004161364065031182,2.5854025573718637e-6,0.059116579292256964,0.9365660600001813,1.5341123997318417e-4
Somalia,2018,0.731286169589622,0.26779174672441497,9.220784528132285e-4,5.2330038684033906e-9,1.4603730729405878e-13
South Africa,2018,0.02678712001789881,0.020020052208899058,0.8939819440006003,0.05921088365131745,1.2128421436372234e-10
South Sudan,2018,0.02094408986924222,0.9789628520136411,9.305811687999009e-5,2.366875964462649e-13,1.8046835510820242e-28
Spain,2018,0.002932560044028403,1.1491598705817868e-6,0.061854259992050006,0.9352003103463062,1.1720457744597619e-5
Sri Lanka,2018,0.159763298391867,0.020559663722359078,0.6818865703219356,0.13778553926111747,4.928302720982353e-6
Sudan,2018,0.038920688511555536,0.8356220961898352,0.12545528848435095,1.926814258111168e-6,4.18449997217294e-21
Sweden,2018,7.867115073983432e-4,4.477596705004458e-11,1.9588976760051115e-6,1.6976454381651955e-5,0.9991943530957683
Switzerland,2018,6.669282416682872e-4,2.5226594955932872e-11,3.204513008942279e-6,5.3672716987110644e-5,0.999276194503109
Taiwan Province of China,2018,0.003150899468053525,3.0298524573644057e-6,0.080963367825583,0.9158750827151309,7.62013877506093e-6
Tajikistan,2018,0.05038842102249593,0.16382716297006236,0.7810421539255293,0.004742262081253535,6.590236554981609e-13
Tanzania,2018,0.11403568948262048,0.8653827748684352,0.020580766353783277,7.692951596699957e-7,1.3858123854972601e-15
Thailand,2018,0.15420089384910587,4.5119344772442504e-4,0.23582969109028573,0.5862862044506213,0.023232017162262183
Togo,2018,0.03665456425739005,0.9616559358249348,0.0016894990762016766,8.414735978619777e-10,1.1209661235984778e-21
Trinidad and Tobago,2018,0.006241728386996917,4.334669437474547e-5,0.16797278489746617,0.8257347809257405,7.359095421614695e-6
Tunisia,2018,0.024393336015435807,0.055040964772499236,0.9169238093945353,0.0036418898175284865,1.5260723566426631e-15
Turkey,2018,0.008729419899004196,5.191286496815245e-4,0.5531506277346379,0.4376008180419732,5.674703080038129e-9
Turkmenistan,2018,0.016412159341144754,0.0016394267107381968,0.5881200632721377,0.3938282774659996,7.320997995841067e-8
Uganda,2018,0.09307177173580564,0.8811691126597332,0.02575806475746533,1.050846995122017e-6,5.969619093143462e-16
Ukraine,2018,0.03277321573074274,0.12287345885562702,0.8421999204483552,0.0021534049652728315,2.2047262211883453e-15
United Arab Emirates,2018,0.010604565308084325,2.627534730593952e-5,0.11023378181647593,0.8786818465073378,4.5353102079593547e-4
United Kingdom,2018,0.008693838706386363,1.8851828596709565e-6,0.043103647869807436,0.9406775492486439,0.007523078992302586
United States,2018,0.024611700870310615,1.4721168366514638e-6,0.02851236688711838,0.6297063678219377,0.31716809230379656
Uruguay,2018,0.0075792797815368625,3.6031592490487226e-6,0.055090197272461394,0.935159685657779,0.0021672341289737996
Uzbekistan,2018,0.2708864380912349,3.29099984727383e-5,0.008732916246946096,0.00784323034716235,0.7125045053161839
Vietnam,2018,0.03592859203161381,0.0024230893314664483,0.5342887565575053,0.42735630643144085,3.255647973702335e-6
Zambia,2018,0.1486356122911035,0.6840993187356941,0.167159319984183,1.0574898834704516e-4,6.721295307556188e-13
Zimbabwe,2018,0.04705292717241595,0.9043015508469379,0.04864394104025951,1.580940386837418e-6,4.767083036007632e-18
Afghanistan,2019,0.016436217198821726,0.9833680101593568,1.9577264166484627e-4,1.5632338438304102e-13,4.899424621506001e-32
Albania,2019,0.029637595834158374,0.02872234762987173,0.9001711885968386,0.041468867884703345,5.4427864297641415e-11
Algeria,2019,0.013766195019099441,0.006972121856020525,0.9499992979022769,0.029262385222498428,1.0471721770710496e-13
Angola,2019,0.02520307985313272,0.9586523513797642,0.01614456026540668,8.50169656197051e-9,3.599001635009091e-25
Argentina,2019,0.0036822679205321326,1.0420181791298009e-5,0.1871181873314688,0.8091890496656365,7.490057123735496e-8
Armenia,2019,0.019367896801822732,0.021815274414426624,0.9391088378279574,0.019707990955495965,2.973299011218121e-13
Australia,2019,0.0011708892388963097,2.956283171419818e-10,1.8815033735218068e-5,3.3800850218695385e-4,0.9984722869295534
Austria,2019,0.008670453678582823,2.3609662207060287e-8,0.0027175400903777782,0.11134993705441405,0.8772620455669635
Azerbaijan,2019,0.010609139925608711,0.0010789031212777185,0.6559142645547982,0.33239768999404756,2.4042678569991347e-9
Bahrain,2019,0.0135708150888823,6.86674108771187e-6,0.06326428523134213,0.9143693481180666,0.008788684820621303
Bangladesh,2019,0.1322381862326614,0.13068826142963183,0.720368148991684,0.01670540031948073,3.026542001219462e-9
Belarus,2019,0.007898864195239679,3.9977286026297534e-4,0.5730533471084643,0.41864801403995155,1.7960811470169123e-9
Belgium,2019,0.008597129593445779,1.5920538776625634e-7,0.021840985756031776,0.9426952784807089,0.026866446964425836
Benin,2019,0.047043170987979284,0.9370855039734929,0.015871157902500842,1.6713602689647835e-7,1.229971584205219e-18
Bhutan,2019,0.6189484703025679,0.03177318762306932,0.32320271830411784,0.02601114986895275,6.44739012922283e-5
Bolivia,2019,0.018171838693246022,0.00181400208726656,0.585893012747149,0.39412103018969463,1.1628264390962937e-7
Bosnia and Herzegovina,2019,0.021703334063616735,0.009671854977708021,0.8588751476737659,0.10974966281762347,4.672858539486151e-10
Botswana,2019,0.02491820982334473,0.04789655520658736,0.9179384723950997,0.009246762574885815,8.226360013709204e-14
Brazil,2019,0.004467240523667501,3.465753729399175e-5,0.22747305694304842,0.7680248957177216,1.492782686089455e-7
Bulgaria,2019,0.008689586516419701,4.0845663570494183e-4,0.7832423651187276,0.20765959171973372,9.414490577481395e-12
Burkina Faso,2019,0.06117081016762662,0.8281686682369196,0.11064735954356118,1.3162051892378637e-5,1.9075111556693573e-16
Burundi,2019,0.030222629525280546,0.9694397627352586,3.3760772595395675e-4,1.3507006214659113e-11,1.6021579596693577e-24
Cambodia,2019,0.16497044781049996,0.08397743960068797,0.7187097130747404,0.03234234737317672,5.2140894964164226e-8
Cameroon,2019,0.07697311512674189,0.6991962712013942,0.22374048863678064,9.012503507694906e-5,6.359094975441701e-15
Canada,2019,0.001189441554342357,2.574004896553758e-10,2.4150193316519308e-5,5.410835634395165e-4,0.9982453244315013
Chad,2019,0.024574181531759696,0.9726798568403191,0.0027459604514656925,1.1764552123706803e-9,4.2170601921349126e-23
Chile,2019,0.004127011470698144,1.6689166139158545e-5,0.14307969685645422,0.8527744622126285,2.140294079865151e-6
China,2019,0.007449057851571364,2.445237614826795e-4,0.4106061365552301,0.5817002420828971,3.9748819025136384e-8
Colombia,2019,0.004415267924984177,3.33471799607763e-5,0.23771015245366228,0.7578411410728603,9.136853265745421e-8
Comoros,2019,0.03304415898105129,0.9625980819951782,0.0043577529993274276,6.0244433729005264e-9,3.808889142930826e-21
Costa Rica,2019,0.004400739618254547,5.216714441122968e-7,0.034699046193991806,0.9599644711037121,9.352214125975941e-4
Croatia,2019,0.0077443571098219244,3.501047422574724e-4,0.642529076580909,0.3493764613121473,2.5486423432729525e-10
Cyprus,2019,0.004021830199443361,1.4462435083772561e-5,0.13548734315513755,0.8604738438680783,2.5203422571167903e-6
Czech Republic,2019,0.003787029438949178,7.273648982694264e-7,0.1037665281758603,0.8924455473602865,1.6766000578576922e-7
Denmark,2019,5.747578011071101e-4,1.0057274049968606e-11,1.671618368119176e-6,2.6501964945860448e-5,0.9993970686055216
Dominican Republic,2019,0.007090128286291345,1.2951449990716984e-4,0.2826424206080141,0.7101373891757502,5.474300371442645e-7
Ecuador,2019,0.006135085791003932,6.029906309360737e-5,0.2037193312609912,0.7900830713241855,2.212560725855442e-6
El Salvador,2019,0.00815180750489018,3.241035783844134e-4,0.4393864612312538,0.5521375905243437,3.716112788079853e-8
Estonia,2019,0.0034799666138770283,2.172778020681387e-6,0.06214020929346503,0.9343287817175238,4.886959711375514e-5
Ethiopia,2019,0.09173875920809807,0.7292593146017359,0.17893161364435323,7.031254579313298e-5,1.9930425838876472e-14
Finland,2019,0.0013720356981633747,4.966837581595746e-11,2.5758022380476707e-5,9.99921161359745e-4,0.9976022850684281
France,2019,0.003847340555171892,2.1862486382252e-7,0.031067527406264797,0.964692496921667,3.9241649203256837e-4
Gabon,2019,0.015796619727540775,0.012405330162025587,0.9535658026223203,0.018232247488069113,4.432259231202262e-14
Georgia,2019,0.03557997060221794,0.0838703987457293,0.8715406377428152,0.009008992908554508,6.829247530277715e-13
Germany,2019,0.008747186732188359,5.1605670104598537e-8,0.002488948362044376,0.07270659552979573,0.9160572177703016
Ghana,2019,0.11554200434630481,0.5782742738211446,0.30582518029527217,3.585415366887433e-4,5.896039260980282e-13
Greece,2019,0.01505036140844893,6.967492004385087e-4,0.9650547305543109,0.019198158836800965,4.538522116510318e-16
Guatemala,2019,0.015008990037824525,2.4051940053168097e-4,0.2634249335660747,0.7213059544324498,1.9602563119062498e-5
Guinea,2019,0.062014462029030853,0.8975216365888933,0.04046216490473447,1.736477341143504e-6,6.127903453567798e-17
Haiti,2019,0.054198477339984195,0.9456288324824714,1.7269017243340873e-4,5.111079331748142e-12,1.6360057552600668e-23
Honduras,2019,0.054701053376561136,0.00258453091306698,0.5037666151263949,0.43892840927291127,1.9391311065465982e-5
Hungary,2019,0.008561879976542033,2.3234680279752168e-4,0.7579874237971606,0.23321834941554193,7.958430880279843e-12
Iceland,2019,0.0032550379379305675,2.4438903692919753e-9,3.3289749202446183e-4,0.012271354620030825,0.984140707506124
India,2019,0.1310573118515126,0.5141793664485284,0.3541264986834073,6.368230136846669e-4,2.8669430808465542e-12
Indonesia,2019,0.7738704881988706,0.03814816114153689,0.18120277385001068,0.006746248613950425,3.232819563124818e-5
Iraq,2019,0.04065002595966783,0.13958229006215864,0.815667264124128,0.004100419853937392,1.0832251369299437e-13
Ireland,2019,0.0017278626866220098,8.313604824655434e-10,6.744279563495815e-5,0.0016765556957724376,0.9965281379906099
Israel,2019,0.005225694435807645,8.124053212237782e-7,0.036998134964879345,0.9559886763220883,0.0017866818719036357
Italy,2019,0.003910257807867476,7.508360182655046e-6,0.2037983051149965,0.7922839041778671,2.453908612418139e-8
Jamaica,2019,0.005345692446568386,7.4844402295264e-5,0.2968878121636313,0.6976915824203759,6.85671291403922e-8
Japan,2019,0.0029138632659097092,6.966778697910539e-7,0.06354246258859003,0.9335387943757765,4.183091854231169e-6
Jordan,2019,0.016945553663146526,0.003460966365432626,0.7466359185987196,0.2329575573702534,4.002447969948775e-9
Kazakhstan,2019,0.005388313752226883,5.1201440311725984e-5,0.2099152837313361,0.7846442693725222,9.31703603167425e-7
Kenya,2019,0.32113699278449465,0.5635699809628927,0.11519730714358557,9.571906658048308e-5,4.244677618451837e-11
Kosovo,2019,0.02795920232719059,0.0013908389151545684,0.46384580078537324,0.506799750443947,4.40752833469783e-6
Kuwait,2019,0.003750313407118235,5.397801631866441e-6,0.08596899912022615,0.910256712322212,1.85773488116839e-5
Latvia,2019,0.006083366382668147,7.111510532340119e-5,0.4753633841792764,0.518482133703268,6.294638164343818e-10
Lebanon,2019,0.014140405851149706,0.005594061818391712,0.8975428258282082,0.08272270648955203,1.269848616485931e-11
Lesotho,2019,0.04326882198650756,0.8754179941232993,0.08130995209413797,3.2317960551529986e-6,1.6926055862797107e-18
Liberia,2019,0.04390666035456181,0.9442692513302307,0.011824007173697929,8.114150968018575e-8,3.9712242268757286e-19
Libya,2019,0.014858769435191552,7.778388095452083e-4,0.44958285777490986,0.5347800020700055,5.319103478675058e-7
Lithuania,2019,0.006421405065039218,2.415277190135165e-5,0.4402508240189391,0.55330361783102,3.1309996801871694e-10
Luxembourg,2019,0.004902456024140365,2.3570435193274905e-9,6.778059936207794e-4,0.03307634881699923,0.9613433868081965
Madagascar,2019,0.030325770947058284,0.9340295957082645,0.035644425832046314,2.0751263110758803e-7,1.9884488210147646e-21
Malawi,2019,0.04915093716824703,0.9481202415014575,0.002728817670639897,3.6596557704656226e-9,4.205955784525784e-20
Malaysia,2019,0.021212565640802327,7.00755921525147e-4,0.37935143632487367,0.5987281844863708,7.0576264282198005e-6
Mali,2019,0.050818520264142075,0.8207582218530983,0.1284116636740973,1.1594208662573668e-5,2.0789576243175796e-17
Malta,2019,0.008940570310066707,8.892511305912921e-8,0.0015572044562708331,0.026623914399352643,0.9628782219091969
Mauritania,2019,0.04670484807587615,0.5117123474381552,0.441518788503944,6.40159820249134e-5,1.1970096528331844e-18
Mauritius,2019,0.008876919690416702,6.534289507634922e-5,0.1729441182133781,0.8180861301845307,2.748901659796761e-5
Mexico,2019,0.003613386655607833,1.166764165777845e-5,0.16838017427036875,0.8279945583425642,2.1308980131071353e-7
Moldova,2019,0.017718132183472162,0.011384827268491179,0.9159560755560167,0.05494096498218548,9.834767444497878e-12
Mongolia,2019,0.01852212452763035,0.0031232922905640717,0.6999539066838985,0.2784006608404845,1.5657422469945623e-8
Montenegro,2019,0.00881665484754792,6.586427867222203e-4,0.6642933074811459,0.3262313943244551,5.60128696152229e-10
Morocco,2019,0.01924445310437223,0.016484112257440127,0.9275261268834915,0.036745307751372296,3.323948620056008e-12
Mozambique,2019,0.15775610488003278,0.757146278612659,0.08507380501060588,2.381149648713369e-5,2.1523165771984038e-13
Myanmar,2019,0.9890516782539873,0.009945629344535876,0.001002262257909836,3.3117120605822843e-7,9.897236072711376e-8
Namibia,2019,0.020390669769699634,0.022471552305668677,0.9330952382270109,0.024042539696708914,9.116227677465803e-13
Nepal,2019,0.20041936098400143,0.13521635868191045,0.6480480258844129,0.016316234988479877,1.946119541909992e-8
Netherlands,2019,0.001051429403979986,1.9564734671039217e-10,1.4241416804141814e-5,2.582549828019605e-4,0.9986760740007667
New Zealand,2019,7.368858626742078e-4,3.013333892706442e-11,1.3992484642281506e-6,1.1380024551444697e-5,0.9992503348341766
Nicaragua,2019,0.022384379954388446,5.497253531981045e-4,0.33791626591057544,0.6391316150943416,1.8013687496509207e-5
Niger,2019,0.04776247088518125,0.9382676498608964,0.013969748572394695,1.3068152767587833e-7,1.1419975204114553e-18
Nigeria,2019,0.11151198892185542,0.4104112345105695,0.476728076169472,0.0013487003943230065,3.780175960892886e-12
North Macedonia,2019,0.012771921746827385,0.001608790553748115,0.6686354346616064,0.31698384786151224,5.176306042552705e-9
Norway,2019,6.786522140073999e-4,1.3630193080063746e-11,3.6583266274652903e-6,8.316090684313425e-5,0.9992345285388918
Pakistan,2019,0.11030812538256062,0.23862859025858416,0.645816863559617,0.005246420734809339,6.442912075265775e-11
Panama,2019,0.0030311025669947987,2.8683154350672247e-6,0.08732585426043703,0.9096367600798845,3.414777248389867e-6
Paraguay,2019,0.011275787816942754,1.6822515974619317e-4,0.24649581207378626,0.7420503112080824,9.86374144259185e-6
Peru,2019,0.006717151883260807,2.0197875583131438e-4,0.4750423939954071,0.5180384710389734,4.326527661396395e-9
Philippines,2019,0.017888932417247684,0.0010015348813515186,0.4652619567242905,0.5158467266567043,8.493204059621155e-7
Poland,2019,0.00319406811312799,5.076023062678287e-6,0.11118854319309773,0.8856109669251954,1.3457455163717063e-6
Portugal,2019,0.003868079643852741,4.080232564749783e-6,0.1783235875956187,0.8178042234842869,2.9043676833359464e-8
Qatar,2019,0.01350676202291943,8.152410458498153e-7,0.030472369424854154,0.8861163529442493,0.0699037003669312
Romania,2019,0.005278846570103325,6.65814144997779e-5,0.36079430352621017,0.633860260497327,7.99185989112805e-9
Rwanda,2019,0.7765293120462546,0.21509549381232904,0.008374000905972803,1.1930639485519514e-6,1.7149474089748113e-10
Saudi Arabia,2019,0.003088001536404652,3.3681874856479866e-6,0.0907573190800864,0.9061479258346676,3.3853613555941444e-6
Senegal,2019,0.05706720755016676,0.3121381196268301,0.6295266142734939,0.001268058549472277,3.7227605829558673e-14
Serbia,2019,0.008141387601803364,4.6425036191476084e-4,0.6163159132904994,0.37507844788275896,8.63023417520551e-10
Sierra Leone,2019,0.040786585388107345,0.9545198178390051,0.004693586897011769,9.875875649755723e-9,3.36229884803404e-20
Singapore,2019,7.511830471035599e-4,4.973791622335992e-11,3.5646627604077256e-6,4.7172018452699595e-5,0.9991980802219453
Slovakia,2019,0.004212534596679189,1.3540404699946914e-5,0.24624602694787182,0.7495278841410534,1.3909695659485684e-8
Slovenia,2019,0.0031858107575090306,9.021903171074808e-7,0.049782409179732846,0.9469750812420035,5.5796630437694446e-5
Somalia,2019,0.4995202034967784,0.49851068117662994,0.0019691023123782534,1.3014189191226233e-8,2.4432136890969875e-14
South Africa,2019,0.024030154159445375,0.021700093470289207,0.911611644045065,0.04265810830460031,2.0600221502199067e-11
South Sudan,2019,0.017082068193932296,0.9828572516834438,6.0680122596233114e-5,2.777738429323694e-14,1.994846202541805e-31
Spain,2019,0.0028770574591100084,1.1438307020173044e-6,0.06897848032796652,0.9281386989967099,4.61938551173993e-6
Sri Lanka,2019,0.038477887771179,0.008536856239694185,0.7474624852493335,0.20552268740642762,8.33333658191477e-8
Sudan,2019,0.031541237043977675,0.928630124430549,0.03982833810241819,3.004230548389458e-7,4.85333469284468e-21
Sweden,2019,8.742118864552809e-4,9.325084660367589e-11,8.128083665201495e-6,1.4270475130227103e-4,0.9989749551853266
Switzerland,2019,8.620567389157495e-4,4.584345722966841e-11,9.447377183469087e-6,2.4030628333748997e-4,0.9988881895547201
Taiwan Province of China,2019,0.0048846995514574285,5.279933541184855e-6,0.07238463707869289,0.9225815691909898,1.4381424531875015e-4
Tajikistan,2019,0.1357990569625219,0.06127207368282972,0.7558239609753508,0.047104839715318175,6.866397958202707e-8
Tanzania,2019,0.13104142751797526,0.8499192004509811,0.019038646404138607,7.256269024219387e-7,2.7266759598791105e-15
Thailand,2019,0.06413164726280725,2.1415072387241934e-4,0.19870028436167544,0.7299954367026794,0.006958480948965426
Togo,2019,0.03057403633683256,0.9644938728989949,0.004932083986888782,6.777283973912891e-9,2.0300103410145602e-21
Trinidad and Tobago,2019,0.004807862400889691,2.59040367421621e-5,0.1556769261998534,0.839486164323787,3.143038727826613e-6
Tunisia,2019,0.02122780334450691,0.033213142781704806,0.9419090781084047,0.003649975765383378,3.8798155877424506e-16
Turkey,2019,0.0083715489345284385,5.013285210103502e-4,0.7154141347680419,0.2757129876921539,8.426537127265043e-11
Turkmenistan,2019,0.017267470305587854,0.0014775025165867355,0.5526673210762632,0.4285875390966067,1.6700495552662315e-7
Uganda,2019,0.08252555180947563,0.8411901732867704,0.0762747500572431,9.524846509262938e-6,1.7829033136408396e-15
Ukraine,2019,0.02264778237041303,0.03847863228155651,0.9289593710783788,0.009914214269595276,5.6149073441430503e-14
United Arab Emirates,2019,0.022759659639811178,7.680562696973977e-7,0.014588557761239927,0.30818166755343457,0.6544693469892443
United Kingdom,2019,0.003850309750842945,1.1218288338898492e-8,2.744900545145963e-4,0.0046312604575011,0.9912439285188531
United States,2019,0.013860789211951744,1.5058431480508934e-6,0.03717687613051083,0.9022741303201383,0.046686698494251416
Uruguay,2019,0.0044192569248755744,2.3253354174082166e-6,0.05526726326947783,0.9400519141695096,2.59240300719567e-4
Uzbekistan,2019,0.20937217631857105,4.620139315628153e-5,0.02624365942635783,0.053900465026596484,0.7104374978353182
Vietnam,2019,0.01408186294633332,7.011236638785564e-4,0.4396355150153843,0.5455809902447946,5.081296093420911e-7
Zambia,2019,0.1395704724684802,0.6777865842299728,0.18252102817018226,1.2191513082677941e-4,5.380569748238579e-13
Zimbabwe,2019,0.05553545479712255,0.8198439421956643,0.12460693336366473,1.366964354843098e-5,6.898779999382609e-17
Afghanistan,2020,0.021765542631006423,0.978223417209378,1.1040159616020782e-5,4.025233420079593e-17,3.9283182637333113e-38
Albania,2020,0.032779620253186884,0.02319795310629857,0.8794658223428027,0.0645566038615736,4.36138344961437e-10
Algeria,2020,0.019532123171631135,0.022464791027995246,0.9388659507808025,0.019137135019291367,2.7995651808788676e-13
Angola,2020,0.023272469552909087,0.9657348679206251,0.01099265878972376,3.736741706831631e-9,1.4481067582121007e-25
Argentina,2020,0.003992374337724291,2.0428744912142168e-5,0.19313145952976046,0.8028555320806828,2.053069202211165e-7
Armenia,2020,0.025471523807073057,0.020815061138229157,0.902446080036568,0.05126733496290292,5.522666942544096e-11
Australia,2020,9.212107673890829e-4,1.0123733129434096e-10,3.924905922841397e-6,3.8297794116728175e-5,0.9990365664313341
Austria,2020,0.0022711826232366984,1.7877865993264482e-9,1.3400338759446054e-4,0.003542886747592235,0.9940519254537902
Azerbaijan,2020,0.013787183860792822,6.173405317200745e-4,0.4187775172399547,0.5668172819805511,6.763869811329968e-7
Bahrain,2020,0.04840380092864879,1.649930678553761e-5,0.07258504944740472,0.7407686033120038,0.13822604700515728
Bangladesh,2020,0.2629468315161116,0.09317265497154233,0.6182334108144809,0.02564686439424877,2.383036163999502e-7
Belarus,2020,0.008687714523225252,3.6592404129348843e-4,0.439266565999564,0.5516797421733319,5.326258525487438e-8
Belgium,2020,0.007847124826597789,3.732055318520099e-7,0.027187804240548837,0.9492665015026704,0.01569819622465103
Benin,2020,0.0828440086829265,0.9080116832342837,0.00914421263283381,9.54499557699249e-8,2.9778933960945296e-17
Bhutan,2020,0.9006086989451697,0.027180860716353984,0.07083131909203899,0.0013496948778340834,2.9426368602622074e-5
Bolivia,2020,0.02918302505010419,0.0034597658239357908,0.6292759010996034,0.3380809774347177,3.305916387656411e-7
Bosnia and Herzegovina,2020,0.023479934672339282,0.005667162635402138,0.7617776765243984,0.20907521518418604,1.0983674151730616e-8
Botswana,2020,0.03269400830814717,0.08271617289627244,0.8773622584889946,0.007227560306396086,1.8977262920044227e-13
Brazil,2020,0.006372392018478883,4.5686285608521e-5,0.1704078883327571,0.8231665722026189,7.461160536838092e-6
Bulgaria,2020,0.007986880301231075,4.2339388047628085e-4,0.6448551478774456,0.3467345775888917,3.5195548505165153e-10
